Customer_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,LoanAmount,Monthly_Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
24173,F,Single,0,College Graduate,No,75000,398102,120,1,Rural,N
20046,M,Single,2,College Graduate,No,63000,396117,120,0,Rural,Y
11802,M,Married,1,College Graduate,No,45000,156076,108,1,Urban,Y
16535,F,Single,0,College Graduate,Yes,55000,338102,36,0,Rural,Y
13030,M,Single,0,College Graduate,No,48000,335313,72,1,Rural,Y
13249,M,Single,2,College Graduate,No,48000,198818,48,1,Rural,N
16877,M,Married,1,College Graduate,Yes,55272,377456,24,0,Urban,Y
16861,F,Married,0,College Graduate,Yes,55200,126407,108,1,Rural,Y
8212,M,Married,0,College Graduate,No,38000,283647,60,0,Rural,Y
30446,F,Married,2,College Graduate,No,120000,361359,108,1,Urban,N
7699,M,Single,2,High School Graduate,No,36996,255524,24,1,Urban,Y
23380,F,Married,0,College Graduate,No,73500,222172,6,1,Urban,N
24865,M,Married,1,College Graduate,No,78600,384151,48,1,Rural,N
21651,M,Married,0,College Graduate,Yes,68000,474998,120,1,Rural,Y
967,F,Married,0,High School Graduate,No,19200,282971,12,1,Rural,N
25740,M,Married,2,College Graduate,Yes,82000,475235,36,1,Urban,Y
4664,M,Married,2,High School Graduate,No,30000,176704,120,1,Urban,N
6728,M,Married,0,High School Graduate,No,35000,189363,72,1,Rural,Y
31467,M,Married,0,College Graduate,No,136000,391168,60,0,Rural,Y
29290,M,Single,2,College Graduate,Yes,105000,222977,24,1,Urban,N
11809,M,Single,2,College Graduate,No,45000,462554,36,1,Rural,Y
3270,M,Married,0,High School Graduate,No,28000,481376,120,1,Rural,Y
511,F,Single,0,College Graduate,No,15500,109848,120,1,Urban,N
5413,M,Married,2,High School Graduate,No,32004,113716,6,0,Rural,N
14711,F,Single,0,College Graduate,Yes,51000,257199,72,1,Rural,N
31471,M,Married,0,College Graduate,Yes,136092,358869,12,1,Urban,Y
7542,F,Married,3+,College Graduate,No,36000,131126,120,0,Rural,N
6840,M,Single,0,High School Graduate,No,35000,209026,120,1,Rural,Y
1413,F,Married,1,High School Graduate,No,21340,238975,6,1,Urban,Y
1255,M,Married,2,College Graduate,No,20400,157384,120,1,Rural,Y
27997,M,Single,0,College Graduate,Yes,95000,179937,72,1,Urban,Y
29215,M,Single,1,College Graduate,Yes,104160,396124,24,1,Rural,Y
21513,F,Married,0,College Graduate,Yes,67870,213220,84,1,Rural,Y
28028,F,Single,0,College Graduate,No,95000,425280,96,1,Rural,Y
22737,F,Married,0,College Graduate,Yes,71250,233595,108,1,Rural,N
6121,F,Married,1,High School Graduate,No,34000,473530,72,0,Urban,N
16497,M,Married,0,College Graduate,Yes,55000,254598,24,1,Rural,Y
29664,M,Married,0,College Graduate,No,110000,298557,72,1,Rural,N
20271,F,Single,0,College Graduate,No,64000,198107,108,1,Rural,Y
15718,M,Single,1,College Graduate,No,53808,182428,108,1,Urban,N
1821,M,Single,0,High School Graduate,No,23624,220312,24,1,Urban,Y
19567,F,Married,0,College Graduate,No,62000,295633,60,1,Rural,Y
8074,F,Single,2,College Graduate,No,38000,487552,24,0,Rural,Y
8622,M,Married,1,College Graduate,No,39000,317013,120,1,Urban,N
11372,F,Single,0,College Graduate,No,44894,331690,120,1,Urban,Y
19059,M,Single,2,College Graduate,Yes,60000,289730,48,1,Urban,Y
12873,F,Single,0,College Graduate,No,48000,88293,84,1,Rural,N
7263,M,Married,0,College Graduate,No,36000,335104,48,1,Urban,N
1793,F,Single,0,High School Graduate,No,23330,478520,108,0,Urban,N
2134,F,Married,1,High School Graduate,No,24000,341670,96,1,Rural,Y
18343,M,Single,1,College Graduate,No,60000,118041,120,1,Urban,Y
24163,M,Married,0,College Graduate,No,75000,466471,84,1,Urban,Y
2412,F,Married,0,College Graduate,No,25000,252769,12,0,Rural,Y
20507,M,Single,3+,College Graduate,Yes,65000,402271,36,1,Urban,Y
17318,F,Single,0,College Graduate,No,57000,172822,6,1,Rural,N
28658,M,Married,0,College Graduate,No,100000,64196,96,1,Urban,Y
30488,M,Married,0,College Graduate,Yes,120000,255519,24,1,Urban,N
19830,M,Single,2,College Graduate,Yes,62500,88938,60,1,Rural,N
1630,M,Single,0,College Graduate,No,22370,211325,108,0,Rural,Y
16002,F,Single,0,College Graduate,No,54000,135691,84,1,Rural,Y
25117,M,Single,0,College Graduate,Yes,80000,283833,96,0,Rural,N
333,M,Single,0,College Graduate,No,14400,246571,6,1,Urban,Y
13483,M,Single,3+,College Graduate,No,49000,426980,108,1,Rural,N
9782,M,Single,2,College Graduate,No,41000,378024,84,1,Urban,Y
14387,M,Married,1,College Graduate,No,50000,107495,12,1,Rural,Y
25476,M,Married,0,College Graduate,Yes,80004,256679,6,1,Urban,Y
15772,F,Married,0,College Graduate,Yes,54000,474938,108,1,Rural,Y
18969,M,Single,2,College Graduate,No,60000,472831,120,1,Rural,Y
19332,M,Married,0,College Graduate,Yes,61000,218128,84,1,Rural,Y
30508,F,Married,0,College Graduate,No,120000,454843,72,1,Urban,Y
13856,M,Married,2,College Graduate,No,50000,267107,24,1,Urban,Y
28867,M,Married,0,College Graduate,No,100000,210326,84,0,Rural,Y
28415,F,Married,0,College Graduate,No,98000,253820,24,1,Rural,Y
22621,F,Single,2,College Graduate,Yes,70560,55369,108,1,Urban,Y
28398,M,Single,0,College Graduate,Yes,98000,112695,24,0,Urban,Y
25177,M,Single,0,College Graduate,Yes,80000,346359,24,0,Urban,Y
29731,F,Single,1,College Graduate,No,110000,93642,96,1,Urban,Y
14833,F,Single,0,College Graduate,Yes,51000,488470,24,1,Urban,Y
29367,F,Married,0,College Graduate,No,105398,143566,72,1,Rural,N
22790,M,Married,3+,College Graduate,Yes,72000,381825,72,0,Rural,Y
12403,F,Married,0,College Graduate,No,46500,83680,60,0,Urban,Y
4401,M,Single,1,High School Graduate,No,30000,469573,12,1,Rural,Y
30066,M,Married,3+,College Graduate,No,114000,52011,12,0,Urban,N
9573,F,Single,3+,College Graduate,No,40000,196103,24,1,Urban,N
3343,M,Married,2,College Graduate,No,28000,345912,12,1,Urban,N
22310,F,Married,1,College Graduate,Yes,70000,410681,72,1,Rural,Y
13151,M,Married,0,College Graduate,No,48000,297380,24,1,Rural,N
413,F,Single,0,High School Graduate,No,14400,313375,72,1,Rural,Y
23265,M,Married,0,College Graduate,Yes,73000,128475,84,1,Rural,Y
29325,M,Married,3+,College Graduate,Yes,105000,198394,60,1,Urban,Y
18554,F,Married,0,College Graduate,Yes,60000,446390,72,1,Urban,N
6162,M,Married,1,High School Graduate,No,34000,147912,48,0,Urban,Y
5502,F,Single,1,High School Graduate,No,32400,470416,72,1,Rural,Y
19026,M,Single,0,College Graduate,No,60000,272756,48,1,Urban,Y
19388,M,Married,2,College Graduate,No,61104,90899,84,1,Rural,Y
19062,M,Married,0,College Graduate,No,60000,146885,12,1,Rural,Y
6024,M,Married,3+,High School Graduate,No,33763,208577,108,1,Rural,Y
27241,M,Single,0,College Graduate,No,90000,168134,120,1,Urban,Y
799,F,Single,1,College Graduate,No,18000,405380,60,1,Rural,Y
712,M,Single,2,College Graduate,No,17916,272986,60,1,Rural,N
30932,M,Single,1,College Graduate,Yes,125000,295838,12,1,Rural,Y
21706,M,Married,2,College Graduate,No,68340,387591,72,1,Urban,Y
11970,M,Married,3+,College Graduate,No,45000,58911,72,0,Rural,Y
21725,M,Married,1,College Graduate,No,68496,283109,72,1,Rural,Y
17815,F,Married,0,College Graduate,No,58296,269788,120,1,Urban,N
3529,M,Married,2,College Graduate,No,28800,224939,6,0,Rural,Y
9185,M,Married,0,College Graduate,No,40000,202056,6,1,Urban,Y
1036,F,Married,0,High School Graduate,No,19200,452866,12,1,Urban,N
14613,F,Married,3+,College Graduate,Yes,50400,202429,60,1,Rural,Y
12992,M,Married,1,College Graduate,No,48000,317570,120,1,Urban,Y
1939,F,Single,0,College Graduate,No,24000,368784,84,1,Urban,Y
5931,F,Married,0,High School Graduate,No,33600,409613,60,1,Urban,Y
24128,F,Single,0,College Graduate,Yes,75000,158668,60,1,Urban,Y
22939,M,Married,3+,College Graduate,No,72000,305919,72,0,Rural,N
18408,M,Single,1,College Graduate,No,60000,459136,6,1,Urban,Y
28723,F,Married,0,College Graduate,Yes,100000,479662,72,1,Urban,Y
12272,M,Married,0,College Graduate,No,46000,247756,96,1,Urban,Y
431,M,Married,0,High School Graduate,No,15000,464477,108,0,Rural,Y
23910,M,Married,3+,College Graduate,Yes,75000,284464,84,1,Urban,Y
19233,F,Married,0,College Graduate,No,60450,105759,24,1,Urban,N
27791,F,Married,0,College Graduate,Yes,94000,228941,12,1,Urban,N
5565,F,Married,0,College Graduate,No,32500,178632,24,1,Urban,Y
5301,M,Married,1,College Graduate,No,32000,68251,60,1,Urban,Y
24808,M,Single,3+,College Graduate,Yes,78000,368623,6,1,Rural,Y
4539,M,Married,0,High School Graduate,No,30000,287011,84,1,Urban,Y
21842,M,Single,2,College Graduate,No,69000,50461,108,1,Rural,Y
13240,F,Single,0,College Graduate,No,48000,63310,12,0,Urban,Y
18613,M,Single,0,College Graduate,No,60000,303328,12,1,Urban,Y
10104,M,Single,2,College Graduate,No,42000,316553,120,1,Rural,Y
21796,F,Married,2,College Graduate,No,69000,385392,36,1,Urban,Y
21331,M,Married,0,College Graduate,No,66996,262559,120,1,Urban,Y
19182,F,Married,0,College Graduate,Yes,60000,225790,108,0,Rural,Y
28581,M,Single,0,College Graduate,No,100000,101295,48,0,Rural,Y
14105,F,Single,0,College Graduate,No,50000,389041,60,1,Rural,Y
1796,M,Single,1,High School Graduate,No,23340,113875,84,1,Urban,Y
731,M,Single,0,College Graduate,No,18000,452169,60,1,Urban,N
27285,M,Married,0,College Graduate,Yes,90000,419233,120,0,Rural,Y
20713,M,Married,2,College Graduate,No,65000,88327,24,1,Rural,Y
31320,M,Married,0,College Graduate,Yes,132000,401304,120,1,Rural,N
15444,F,Single,3+,College Graduate,No,52800,305967,84,1,Urban,Y
22169,M,Married,0,College Graduate,No,70000,448553,12,1,Urban,Y
4314,M,Single,0,High School Graduate,No,30000,269998,48,0,Urban,Y
2310,M,Married,2,High School Graduate,No,24996,69828,84,1,Urban,Y
2649,M,Married,0,High School Graduate,No,25368,488780,48,1,Urban,N
8093,M,Married,2,College Graduate,No,38000,174110,48,1,Urban,N
24857,F,Single,2,College Graduate,Yes,78500,147817,48,1,Urban,N
14858,M,Married,0,College Graduate,Yes,51036,150211,24,1,Rural,N
30891,M,Single,1,College Graduate,No,125000,169090,24,1,Rural,N
17541,M,Single,2,College Graduate,Yes,57600,167556,6,0,Rural,N
21362,F,Single,2,College Graduate,Yes,67000,439924,108,1,Urban,Y
242,F,Married,0,College Graduate,No,12240,93382,96,1,Urban,Y
4245,M,Single,3+,College Graduate,No,30000,289169,108,1,Rural,Y
1164,M,Married,0,High School Graduate,No,20000,434098,120,1,Rural,Y
17237,M,Married,1,College Graduate,No,56566,466929,60,1,Rural,Y
17828,M,Single,3+,College Graduate,Yes,58500,310934,48,1,Rural,N
26773,F,Single,0,College Graduate,Yes,87278,92149,60,1,Rural,Y
31421,M,Married,3+,College Graduate,No,135000,461966,60,1,Urban,N
22618,M,Single,0,College Graduate,No,70550,153907,120,1,Rural,N
9739,M,Married,1,College Graduate,No,40944,459440,72,0,Rural,Y
25793,M,Single,0,College Graduate,No,82500,330796,72,1,Rural,Y
12682,M,Single,2,College Graduate,No,47300,217135,6,1,Urban,Y
10937,F,Married,1,College Graduate,No,43840,460774,48,1,Urban,Y
26400,M,Married,0,College Graduate,Yes,85000,357721,72,1,Urban,Y
220,F,Married,0,High School Graduate,No,12000,317099,108,0,Rural,Y
21221,M,Single,1,College Graduate,No,66000,327973,96,1,Rural,Y
26466,M,Single,0,College Graduate,Yes,85000,351219,36,1,Urban,Y
17829,M,Married,0,College Graduate,No,58560,479047,36,1,Urban,Y
26073,F,Single,1,College Graduate,No,84000,98330,120,1,Rural,N
13231,M,Single,2,College Graduate,No,48000,161716,96,1,Urban,Y
5190,F,Married,0,High School Graduate,No,32000,110398,36,1,Rural,Y
21517,M,Single,1,College Graduate,Yes,67983,129693,48,0,Rural,N
17298,F,Single,1,College Graduate,No,57000,71371,108,1,Urban,Y
3374,F,Single,3+,High School Graduate,No,28150,378914,96,1,Urban,Y
21421,F,Single,0,College Graduate,Yes,67000,435847,72,1,Urban,Y
28964,M,Single,1,College Graduate,No,101000,375060,108,1,Urban,Y
20627,M,Married,0,College Graduate,Yes,65000,75679,120,0,Rural,Y
29293,M,Single,3+,College Graduate,Yes,105000,109440,6,1,Urban,Y
11731,M,Single,1,College Graduate,No,45000,142551,36,1,Urban,Y
17238,M,Single,0,College Graduate,Yes,56600,417436,60,1,Rural,Y
3476,F,Single,0,High School Graduate,No,28800,478312,96,1,Urban,Y
17773,M,Married,1,College Graduate,No,58000,254063,48,0,Rural,Y
849,F,Married,0,College Graduate,No,18000,393073,96,1,Rural,Y
27272,F,Married,2,College Graduate,No,90000,173156,24,0,Urban,N
24147,F,Single,0,College Graduate,No,75000,435035,12,1,Rural,Y
17478,F,Single,3+,College Graduate,No,57500,325776,120,1,Urban,Y
2472,F,Married,2,College Graduate,No,25000,206736,24,1,Rural,Y
16549,F,Married,0,College Graduate,Yes,55000,246827,84,0,Rural,Y
3504,F,Single,2,High School Graduate,No,28800,351863,6,1,Rural,Y
3880,M,Single,1,College Graduate,No,30000,101645,36,1,Rural,N
19787,F,Single,2,College Graduate,Yes,62400,494898,6,1,Rural,N
26698,M,Single,1,College Graduate,Yes,87000,384591,6,1,Rural,Y
23586,M,Married,0,College Graduate,Yes,74400,86053,36,0,Rural,N
15761,F,Single,0,College Graduate,Yes,54000,353566,6,1,Urban,Y
12627,M,Single,0,College Graduate,No,47000,270987,12,1,Rural,N
25552,M,Single,1,College Graduate,No,80689,349425,120,0,Rural,Y
9232,M,Single,0,College Graduate,No,40000,221571,60,1,Urban,Y
2878,M,Married,0,College Graduate,No,26400,162787,96,1,Rural,N
28032,F,Married,1,College Graduate,No,95000,114788,24,1,Urban,Y
7628,M,Married,2,College Graduate,No,36500,488502,72,1,Rural,Y
24166,M,Married,1,College Graduate,No,75000,407147,120,1,Urban,Y
24934,F,Married,1,College Graduate,Yes,79000,420428,96,1,Rural,Y
28529,F,Single,0,College Graduate,Yes,99750,71533,48,1,Urban,Y
31053,M,Married,0,College Graduate,Yes,126000,173812,108,1,Rural,Y
16339,F,Single,3+,College Graduate,No,54996,234026,108,1,Urban,Y
15324,F,Single,2,College Graduate,No,52000,438028,84,1,Rural,N
16609,M,Single,0,College Graduate,Yes,55000,458701,96,1,Rural,Y
3375,M,Married,0,College Graduate,No,28176,174983,84,1,Urban,Y
5266,F,Single,1,High School Graduate,No,32000,311010,12,1,Rural,N
28161,F,Single,2,College Graduate,Yes,96000,325317,60,1,Rural,Y
9855,M,Married,1,College Graduate,No,41000,410960,24,1,Rural,N
28848,M,Single,0,College Graduate,No,100000,411855,96,0,Urban,Y
21384,F,Married,0,College Graduate,Yes,67000,402742,120,1,Urban,Y
18486,F,Single,0,College Graduate,No,60000,125987,12,1,Urban,Y
17784,M,Married,0,College Graduate,Yes,58000,406725,96,1,Urban,Y
15611,M,Married,0,College Graduate,No,53000,216045,48,0,Rural,Y
15303,M,Married,0,College Graduate,No,52000,365170,108,1,Urban,Y
7008,F,Single,2,High School Graduate,No,35500,445059,24,1,Rural,Y
24111,M,Married,0,College Graduate,Yes,75000,134869,6,1,Rural,N
6606,M,Single,3+,College Graduate,No,35000,68708,36,1,Rural,Y
29941,M,Married,2,College Graduate,No,112000,330490,72,1,Rural,Y
30570,F,Married,1,College Graduate,No,120000,487113,6,1,Rural,Y
24124,M,Single,1,College Graduate,Yes,75000,333965,6,1,Urban,Y
4159,F,Single,0,High School Graduate,No,30000,289981,12,1,Rural,Y
22294,M,Single,0,College Graduate,No,70000,274527,120,0,Rural,N
18085,M,Married,1,College Graduate,No,59230,133133,6,1,Urban,Y
21122,M,Married,1,College Graduate,Yes,66000,328264,72,1,Rural,Y
7654,M,Married,3+,High School Graduate,No,36600,351538,120,1,Urban,Y
18369,F,Single,2,College Graduate,Yes,60000,160190,24,1,Urban,Y
1182,M,Single,2,High School Graduate,No,20000,434297,6,1,Rural,Y
26055,M,Married,0,College Graduate,No,84000,193855,24,1,Urban,Y
23501,F,Married,1,College Graduate,No,74000,475340,108,1,Rural,N
22953,M,Married,2,College Graduate,No,72000,357666,36,1,Urban,N
26874,F,Married,0,College Graduate,No,88000,387742,12,1,Rural,N
1052,M,Married,0,High School Graduate,No,19440,419332,72,1,Urban,N
18918,M,Single,3+,College Graduate,Yes,60000,195001,24,1,Urban,N
4760,M,Married,3+,High School Graduate,No,30555,313001,24,1,Rural,Y
10960,M,Married,0,College Graduate,No,44000,59449,96,1,Rural,N
2901,M,Married,0,College Graduate,No,26400,350557,36,1,Urban,Y
11330,M,Married,1,College Graduate,No,44500,374396,36,1,Urban,N
1506,M,Single,3+,College Graduate,No,21600,227452,96,1,Urban,Y
6056,F,Married,0,College Graduate,No,33996,153438,24,1,Rural,Y
28649,F,Married,3+,College Graduate,Yes,100000,235828,120,1,Rural,Y
22266,F,Married,2,College Graduate,Yes,70000,101707,108,0,Urban,Y
3579,M,Single,2,High School Graduate,No,29000,429075,36,1,Rural,Y
7448,M,Married,0,College Graduate,No,36000,323524,24,1,Urban,Y
17059,F,Married,2,College Graduate,No,56000,133571,108,1,Rural,Y
6367,F,Married,0,High School Graduate,No,34368,390883,120,1,Urban,N
22027,F,Married,1,College Graduate,Yes,69996,190427,84,1,Urban,Y
15412,F,Married,0,College Graduate,No,52704,200200,48,1,Rural,Y
25665,M,Married,0,College Graduate,Yes,81972,437488,36,1,Urban,Y
8616,M,Single,0,College Graduate,No,39000,396588,48,0,Rural,Y
11146,F,Single,0,College Graduate,No,44000,180989,84,1,Rural,Y
28298,M,Single,2,College Graduate,Yes,97000,157558,84,1,Urban,Y
23408,F,Married,0,College Graduate,Yes,74000,373950,96,1,Urban,Y
13481,F,Married,3+,College Graduate,No,49000,93294,48,1,Rural,Y
18969,M,Single,2,College Graduate,No,60000,472831,120,1,Rural,Y
7707,M,Married,1,High School Graduate,No,36996,271803,24,1,Urban,Y
1138,F,Single,0,College Graduate,No,20000,192125,108,1,Rural,N
26057,M,Married,3+,College Graduate,Yes,84000,349504,84,0,Rural,Y
30748,F,Married,0,College Graduate,No,120996,439559,96,1,Rural,N
31224,M,Married,2,College Graduate,Yes,130000,165886,120,1,Urban,Y
17522,M,Single,2,College Graduate,Yes,57600,260585,60,1,Rural,Y
23615,M,Single,0,College Graduate,No,74700,243184,60,1,Rural,Y
2646,M,Married,2,College Graduate,No,25320,294756,72,1,Rural,N
24295,F,Single,0,College Graduate,Yes,75996,63489,36,1,Rural,N
12289,M,Single,0,College Graduate,No,46000,453260,96,1,Rural,Y
11415,F,Single,0,College Graduate,No,45000,323414,108,0,Urban,Y
27381,M,Single,0,College Graduate,Yes,90000,445042,108,1,Urban,Y
3506,M,Single,1,High School Graduate,No,28800,489197,6,1,Urban,N
13248,M,Married,2,College Graduate,No,48000,71687,6,1,Rural,Y
19061,F,Married,0,College Graduate,No,60000,408387,12,0,Rural,Y
17734,M,Married,0,College Graduate,Yes,58000,172058,36,1,Rural,N
10203,M,Single,0,College Graduate,No,42000,279848,36,1,Urban,Y
18881,F,Single,0,College Graduate,Yes,60000,99598,24,1,Rural,N
23050,M,Single,0,College Graduate,No,72000,427549,12,0,Rural,Y
18721,M,Married,0,College Graduate,Yes,60000,346268,36,1,Urban,Y
11864,M,Single,2,College Graduate,No,45000,252118,36,1,Urban,N
15256,F,Single,0,College Graduate,No,52000,249664,84,1,Urban,Y
9122,M,Single,1,College Graduate,No,40000,465063,12,0,Urban,N
21480,M,Married,0,College Graduate,Yes,67500,187267,108,1,Rural,N
15444,F,Single,3+,College Graduate,No,52800,305967,84,1,Urban,Y
14689,M,Single,0,College Graduate,Yes,50750,102512,96,1,Rural,N
309,F,Married,0,College Graduate,No,13500,475765,6,1,Urban,N
27301,F,Single,0,College Graduate,Yes,90000,338789,120,1,Rural,Y
16626,M,Married,0,College Graduate,Yes,55000,240597,72,1,Rural,N
10050,M,Single,1,College Graduate,No,42000,195832,120,1,Rural,N
22951,F,Married,0,College Graduate,No,72000,129967,24,1,Rural,N
8585,M,Married,0,College Graduate,No,39000,260845,72,1,Urban,Y
5697,M,Single,0,High School Graduate,No,33000,157927,12,1,Rural,Y
9606,M,Single,0,College Graduate,No,40000,199853,60,0,Rural,Y
24768,M,Single,1,College Graduate,No,78000,458677,6,1,Urban,Y
14345,M,Married,1,College Graduate,No,50000,347848,24,1,Rural,Y
25747,F,Married,1,College Graduate,No,82000,151978,72,1,Rural,Y
11035,F,Married,0,College Graduate,No,44000,61008,12,1,Urban,N
22364,M,Married,0,College Graduate,Yes,70000,106435,48,1,Rural,Y
20593,M,Single,1,College Graduate,Yes,65000,187911,96,1,Urban,N
19562,M,Single,0,College Graduate,No,62000,402635,24,0,Rural,N
752,F,Married,0,College Graduate,No,18000,169698,96,1,Urban,Y
11062,M,Married,2,College Graduate,No,44000,475986,108,1,Urban,Y
14267,M,Married,2,College Graduate,No,50000,220029,36,1,Urban,Y
11242,M,Married,0,College Graduate,No,44004,279746,60,0,Urban,Y
16259,M,Married,0,College Graduate,No,54586,386061,48,1,Rural,Y
29181,M,Married,0,College Graduate,No,103992,94087,60,0,Rural,Y
28473,F,Single,3+,College Graduate,No,98700,427651,48,0,Rural,Y
19169,F,Single,0,College Graduate,No,60000,106970,108,1,Rural,Y
24054,M,Married,2,College Graduate,No,75000,418516,12,1,Urban,Y
7966,F,Single,0,College Graduate,No,37500,365889,84,1,Rural,N
18784,F,Single,0,College Graduate,Yes,60000,409347,96,1,Urban,N
8359,M,Married,2,College Graduate,No,38400,448903,120,0,Rural,N
